id,lead_code,suggested_action,TARGET,total_due,dpd_bucket,state,wa_msgs_sent,wa_msgs_read,wa_msgs_failed,wa_unique_responses,bot_calls,bot_answered,bot_avg_duration,human_calls,human_answered,human_avg_duration,field_visits,met_customer,door_locked,shifted,sms_sent,sms_failed
76197,LDSMFG_176196,ACTION_HUMAN_CALL,0.57,125023,180+,Tamil Nadu,0.0,0.0,0.0,0.0,2.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76198,LDSMFG_176197,ACTION_FIELD,0.33,67577,180+,Delhi,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0
76199,LDSMFG_176198,ACTION_DIGITAL,0.54,158278,90-180,Karnataka,0.0,0.0,0.0,0.0,1.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76200,LDSMFG_176199,ACTION_HUMAN_CALL,0.22,428666,30-60,Maharashtra,3.0,2.0,0.0,0.0,1.0,0.0,274.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76201,LDSMFG_176200,ACTION_FIELD,0.45,83117,30-60,Delhi,5.0,2.0,1.0,0.0,1.0,0.0,24.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0
76202,LDSMFG_176201,ACTION_FIELD,0.4,381634,90-180,Karnataka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76203,LDSMFG_176202,ACTION_FIELD,0.38,127907,30-60,Delhi,5.0,2.0,2.0,0.0,1.0,0.0,110.0,1.0,1.0,106.0,1.0,0.0,1.0,0.0,0.0,0.0
76204,LDSMFG_176203,ACTION_FIELD,0.38,49569,30-60,Delhi,4.0,4.0,0.0,2.0,1.0,0.0,154.0,1.0,1.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0
76205,LDSMFG_176204,ACTION_FIELD,0.32,14811,30-60,Tamil Nadu,2.0,0.0,0.0,0.0,1.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76206,LDSMFG_176205,ACTION_DIGITAL,0.82,229090,180+,Maharashtra,5.0,2.0,0.0,2.0,1.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76207,LDSMFG_176206,ACTION_BOT,0.3,186568,30-60,UP,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76208,LDSMFG_176207,ACTION_BOT,0.25,82641,60-90,UP,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76209,LDSMFG_176208,ACTION_BOT,0.15,361041,90-180,Tamil Nadu,6.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76210,LDSMFG_176209,ACTION_BOT,0.41,91588,30-60,Maharashtra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
76211,LDSMFG_176210,ACTION_BOT,0.34,410176,30-60,Maharashtra,2.0,0.0,0.0,0.0,1.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76212,LDSMFG_176211,ACTION_DIGITAL,0.59,393853,30-60,Karnataka,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,290.0,1.0,1.0,0.0,0.0,0.0,0.0
76213,LDSMFG_176212,ACTION_FIELD,0.34,192904,60-90,Maharashtra,4.0,2.0,1.0,2.0,1.0,1.0,158.0,1.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0
76214,LDSMFG_176213,ACTION_FIELD,0.51,358183,30-60,Karnataka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,210.0,1.0,0.0,1.0,0.0,0.0,0.0
76215,LDSMFG_176214,ACTION_DIGITAL,0.28,23162,60-90,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,268.0,1.0,1.0,0.0,0.0,0.0,0.0
76216,LDSMFG_176215,ACTION_HUMAN_CALL,0.18,204711,30-60,Karnataka,3.0,2.0,0.0,0.0,1.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76217,LDSMFG_176216,ACTION_HUMAN_CALL,0.44,436850,90-180,Delhi,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0
76218,LDSMFG_176217,ACTION_HUMAN_CALL,0.45,10530,60-90,Tamil Nadu,2.0,1.0,0.0,0.0,3.0,0.0,194.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76219,LDSMFG_176218,ACTION_BOT,0.25,490772,30-60,Delhi,3.0,0.0,0.0,0.0,2.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76220,LDSMFG_176219,ACTION_BOT,0.24,204696,90-180,Karnataka,3.0,2.0,1.0,0.0,1.0,0.0,162.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
76221,LDSMFG_176220,ACTION_DIGITAL,0.27,389923,30-60,Delhi,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0
76222,LDSMFG_176221,ACTION_HUMAN_CALL,0.52,28128,60-90,Maharashtra,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
76223,LDSMFG_176222,ACTION_DIGITAL,0.64,337851,30-60,Karnataka,5.0,3.0,1.0,1.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76224,LDSMFG_176223,ACTION_FIELD,0.37,402681,30-60,UP,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76225,LDSMFG_176224,ACTION_FIELD,0.64,357419,30-60,UP,3.0,2.0,0.0,0.0,4.0,2.0,74.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76226,LDSMFG_176225,ACTION_FIELD,0.71,297142,30-60,Karnataka,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
76227,LDSMFG_176226,ACTION_DIGITAL,0.49,240969,180+,Delhi,7.0,3.0,0.0,0.0,2.0,2.0,120.0,1.0,1.0,156.0,1.0,0.0,1.0,0.0,0.0,0.0
76228,LDSMFG_176227,ACTION_BOT,0.08,492327,30-60,Maharashtra,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76229,LDSMFG_176228,ACTION_HUMAN_CALL,0.57,486823,30-60,Tamil Nadu,0.0,0.0,0.0,0.0,1.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76230,LDSMFG_176229,ACTION_DIGITAL,0.58,294477,180+,Maharashtra,4.0,1.0,0.0,0.0,2.0,0.0,49.5,1.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
76231,LDSMFG_176230,ACTION_FIELD,0.39,229757,30-60,Karnataka,1.0,0.0,0.0,0.0,1.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76232,LDSMFG_176231,ACTION_BOT,0.22,333030,90-180,Tamil Nadu,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76233,LDSMFG_176232,ACTION_BOT,0.38,11522,90-180,Maharashtra,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,295.0,1.0,0.0,1.0,0.0,0.0,0.0
76234,LDSMFG_176233,ACTION_FIELD,0.37,444734,30-60,Tamil Nadu,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
76235,LDSMFG_176234,ACTION_FIELD,0.37,103504,60-90,Delhi,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76236,LDSMFG_176235,ACTION_FIELD,0.46,356338,30-60,Delhi,1.0,1.0,0.0,0.0,1.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76237,LDSMFG_176236,ACTION_DIGITAL,0.67,302464,30-60,Tamil Nadu,2.0,0.0,0.0,0.0,1.0,1.0,98.0,2.0,2.0,147.5,0.0,0.0,0.0,0.0,0.0,0.0
76238,LDSMFG_176237,ACTION_BOT,0.12,454523,90-180,Delhi,3.0,0.0,0.0,0.0,1.0,0.0,299.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
76239,LDSMFG_176238,ACTION_FIELD,0.32,209159,90-180,Delhi,2.0,0.0,0.0,0.0,1.0,0.0,98.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76240,LDSMFG_176239,ACTION_DIGITAL,0.52,447191,30-60,Maharashtra,3.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
76241,LDSMFG_176240,ACTION_HUMAN_CALL,0.14,115424,30-60,Tamil Nadu,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76242,LDSMFG_176241,ACTION_HUMAN_CALL,0.72,381103,60-90,Maharashtra,6.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0
76243,LDSMFG_176242,ACTION_DIGITAL,0.33,432035,30-60,Karnataka,0.0,0.0,0.0,0.0,1.0,0.0,138.0,1.0,1.0,94.0,1.0,0.0,1.0,0.0,0.0,0.0
76244,LDSMFG_176243,ACTION_DIGITAL,0.62,492760,90-180,Delhi,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76245,LDSMFG_176244,ACTION_DIGITAL,0.76,62630,60-90,Tamil Nadu,5.0,2.0,1.0,1.0,1.0,0.0,253.0,3.0,3.0,234.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0
76246,LDSMFG_176245,ACTION_BOT,0.16,212478,30-60,Karnataka,3.0,3.0,0.0,1.0,1.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76247,LDSMFG_176246,ACTION_BOT,0.49,61662,30-60,UP,1.0,1.0,0.0,0.0,1.0,1.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76248,LDSMFG_176247,ACTION_BOT,0.41,380449,60-90,Maharashtra,1.0,0.0,0.0,0.0,1.0,1.0,172.0,2.0,1.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0
76249,LDSMFG_176248,ACTION_HUMAN_CALL,0.46,113291,90-180,Delhi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
76250,LDSMFG_176249,ACTION_FIELD,0.44,401774,60-90,Delhi,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0
76251,LDSMFG_176250,ACTION_HUMAN_CALL,0.53,199154,30-60,UP,2.0,0.0,0.0,1.0,1.0,0.0,254.0,3.0,2.0,186.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0
76252,LDSMFG_176251,ACTION_FIELD,0.73,462978,60-90,Maharashtra,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76253,LDSMFG_176252,ACTION_BOT,0.19,264434,30-60,Karnataka,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0
76254,LDSMFG_176253,ACTION_HUMAN_CALL,0.84,340978,60-90,Karnataka,1.0,0.0,0.0,0.0,1.0,0.0,104.0,1.0,1.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0
76255,LDSMFG_176254,ACTION_DIGITAL,0.39,449921,30-60,UP,4.0,2.0,1.0,0.0,1.0,0.0,113.0,1.0,0.0,208.0,1.0,0.0,1.0,0.0,0.0,0.0
76256,LDSMFG_176255,ACTION_BOT,0.37,8513,30-60,Delhi,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76257,LDSMFG_176256,ACTION_BOT,0.12,407676,90-180,Karnataka,5.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0
76258,LDSMFG_176257,ACTION_BOT,0.18,453590,60-90,UP,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76259,LDSMFG_176258,ACTION_HUMAN_CALL,0.55,423532,60-90,Delhi,2.0,1.0,0.0,0.0,1.0,0.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76260,LDSMFG_176259,ACTION_DIGITAL,0.57,471405,180+,Tamil Nadu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76261,LDSMFG_176260,ACTION_DIGITAL,0.87,201630,30-60,Tamil Nadu,3.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76262,LDSMFG_176261,ACTION_BOT,0.34,118860,180+,UP,1.0,1.0,0.0,0.0,2.0,0.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76263,LDSMFG_176262,ACTION_FIELD,0.34,54512,90-180,Maharashtra,3.0,3.0,0.0,0.0,1.0,0.0,163.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
76264,LDSMFG_176263,ACTION_FIELD,0.41,33669,60-90,Delhi,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
76265,LDSMFG_176264,ACTION_BOT,0.71,370243,60-90,Tamil Nadu,2.0,0.0,0.0,0.0,1.0,1.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76266,LDSMFG_176265,ACTION_BOT,0.32,366898,30-60,Delhi,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
76267,LDSMFG_176266,ACTION_HUMAN_CALL,0.25,324704,30-60,Maharashtra,3.0,0.0,0.0,0.0,3.0,0.0,155.66666666666666,1.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0
76268,LDSMFG_176267,ACTION_FIELD,0.41,36709,60-90,Karnataka,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76269,LDSMFG_176268,ACTION_BOT,0.35,463486,30-60,Delhi,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,113.5,0.0,0.0,0.0,0.0,0.0,0.0
76270,LDSMFG_176269,ACTION_DIGITAL,0.51,354849,180+,Maharashtra,1.0,1.0,0.0,0.0,1.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76271,LDSMFG_176270,ACTION_BOT,0.05,237130,30-60,Karnataka,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0
76272,LDSMFG_176271,ACTION_HUMAN_CALL,0.97,22011,30-60,Karnataka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,236.5,0.0,0.0,0.0,0.0,0.0,0.0
76273,LDSMFG_176272,ACTION_BOT,0.2,24651,180+,Delhi,3.0,1.0,0.0,1.0,2.0,0.0,179.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76274,LDSMFG_176273,ACTION_FIELD,0.41,5566,30-60,Delhi,1.0,0.0,1.0,0.0,2.0,1.0,177.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
76275,LDSMFG_176274,ACTION_HUMAN_CALL,0.35,303670,60-90,Delhi,3.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0
76276,LDSMFG_176275,ACTION_DIGITAL,0.75,245058,90-180,Delhi,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
76277,LDSMFG_176276,ACTION_FIELD,0.33,269164,30-60,Tamil Nadu,2.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76278,LDSMFG_176277,ACTION_BOT,0.32,74066,90-180,Karnataka,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,288.0,1.0,0.0,1.0,0.0,0.0,0.0
76279,LDSMFG_176278,ACTION_FIELD,0.39,286034,30-60,Delhi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
76280,LDSMFG_176279,ACTION_FIELD,0.41,213355,180+,Delhi,2.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76281,LDSMFG_176280,ACTION_FIELD,0.44,343063,60-90,UP,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
76282,LDSMFG_176281,ACTION_HUMAN_CALL,0.8,48882,30-60,Delhi,0.0,0.0,0.0,0.0,1.0,1.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76283,LDSMFG_176282,ACTION_DIGITAL,0.56,30304,30-60,UP,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76284,LDSMFG_176283,ACTION_HUMAN_CALL,0.01,385160,60-90,Tamil Nadu,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,177.0,1.0,0.0,0.0,1.0,0.0,0.0
76285,LDSMFG_176284,ACTION_DIGITAL,0.24,314886,60-90,Maharashtra,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76286,LDSMFG_176285,ACTION_DIGITAL,0.49,218465,60-90,UP,5.0,2.0,1.0,1.0,1.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76287,LDSMFG_176286,ACTION_BOT,0.53,67124,180+,Tamil Nadu,2.0,2.0,0.0,0.0,1.0,0.0,75.0,1.0,1.0,117.0,1.0,0.0,0.0,1.0,0.0,0.0
76288,LDSMFG_176287,ACTION_BOT,0.37,169445,30-60,UP,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,128.5,0.0,0.0,0.0,0.0,0.0,0.0
76289,LDSMFG_176288,ACTION_BOT,0.18,134925,60-90,Karnataka,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,178.5,0.0,0.0,0.0,0.0,0.0,0.0
76290,LDSMFG_176289,ACTION_BOT,0.26,96354,30-60,Karnataka,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0
76291,LDSMFG_176290,ACTION_FIELD,0.44,43451,60-90,UP,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,30.5,1.0,0.0,0.0,1.0,0.0,0.0
76292,LDSMFG_176291,ACTION_BOT,0.1,57754,90-180,Karnataka,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,201.0,1.0,1.0,0.0,0.0,0.0,0.0
76293,LDSMFG_176292,ACTION_HUMAN_CALL,0.16,411885,90-180,Maharashtra,6.0,2.0,0.0,0.0,1.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76294,LDSMFG_176293,ACTION_BOT,0.38,209012,60-90,Maharashtra,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,289.0,1.0,0.0,0.0,1.0,0.0,0.0
76295,LDSMFG_176294,ACTION_HUMAN_CALL,0.08,25754,90-180,Tamil Nadu,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76296,LDSMFG_176295,ACTION_BOT,0.57,129779,180+,Delhi,3.0,2.0,0.0,0.0,1.0,0.0,247.0,1.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0
76297,LDSMFG_176296,ACTION_DIGITAL,0.23,107047,60-90,Maharashtra,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76298,LDSMFG_176297,ACTION_HUMAN_CALL,0.24,403063,30-60,UP,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,204.0,1.0,1.0,0.0,0.0,0.0,0.0
76299,LDSMFG_176298,ACTION_BOT,0.45,86472,60-90,Maharashtra,2.0,1.0,1.0,0.0,2.0,1.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76300,LDSMFG_176299,ACTION_HUMAN_CALL,0.5,244832,180+,Karnataka,6.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0
76301,LDSMFG_176300,ACTION_BOT,0.22,305590,30-60,Karnataka,2.0,2.0,0.0,0.0,3.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76302,LDSMFG_176301,ACTION_HUMAN_CALL,0.38,364820,30-60,Maharashtra,3.0,2.0,1.0,0.0,1.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76303,LDSMFG_176302,ACTION_DIGITAL,0.28,65489,60-90,UP,4.0,0.0,1.0,1.0,2.0,0.0,262.5,1.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0
76304,LDSMFG_176303,ACTION_BOT,0.06,240473,180+,Tamil Nadu,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0
76305,LDSMFG_176304,ACTION_HUMAN_CALL,0.34,120363,90-180,Maharashtra,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
76306,LDSMFG_176305,ACTION_HUMAN_CALL,0.14,336733,30-60,Delhi,4.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,221.0,1.0,0.0,0.0,1.0,0.0,0.0
76307,LDSMFG_176306,ACTION_HUMAN_CALL,0.21,464461,90-180,Maharashtra,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
76308,LDSMFG_176307,ACTION_FIELD,0.72,136994,30-60,Delhi,4.0,3.0,0.0,0.0,1.0,1.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76309,LDSMFG_176308,ACTION_BOT,0.4,237775,60-90,Karnataka,4.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0
76310,LDSMFG_176309,ACTION_HUMAN_CALL,0.18,103711,30-60,Maharashtra,2.0,2.0,0.0,0.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76311,LDSMFG_176310,ACTION_HUMAN_CALL,0.54,317405,60-90,UP,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76312,LDSMFG_176311,ACTION_BOT,0.43,172432,90-180,Maharashtra,1.0,0.0,0.0,0.0,2.0,1.0,151.5,1.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0
76313,LDSMFG_176312,ACTION_BOT,0.11,411006,30-60,UP,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0
76314,LDSMFG_176313,ACTION_DIGITAL,0.27,490116,90-180,Karnataka,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0
76315,LDSMFG_176314,ACTION_DIGITAL,0.76,150639,30-60,Maharashtra,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
76316,LDSMFG_176315,ACTION_FIELD,0.3,287487,30-60,Maharashtra,4.0,3.0,0.0,0.0,2.0,0.0,98.5,1.0,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0
76317,LDSMFG_176316,ACTION_HUMAN_CALL,0.49,191865,180+,Tamil Nadu,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76318,LDSMFG_176317,ACTION_FIELD,0.79,167214,60-90,UP,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,54.0,2.0,0.0,2.0,0.0,1.0,0.0
76319,LDSMFG_176318,ACTION_BOT,0.5,268634,90-180,Maharashtra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,114.33333333333331,0.0,0.0,0.0,0.0,0.0,0.0
76320,LDSMFG_176319,ACTION_FIELD,0.37,216190,60-90,Karnataka,2.0,1.0,1.0,0.0,2.0,1.0,234.5,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
76321,LDSMFG_176320,ACTION_HUMAN_CALL,0.71,133369,60-90,Delhi,3.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,263.0,0.0,0.0,0.0,0.0,0.0,0.0
76322,LDSMFG_176321,ACTION_HUMAN_CALL,0.6,65928,60-90,Tamil Nadu,6.0,2.0,1.0,0.0,1.0,0.0,53.0,2.0,1.0,227.5,1.0,0.0,1.0,0.0,0.0,0.0
76323,LDSMFG_176322,ACTION_HUMAN_CALL,0.5,164498,60-90,Tamil Nadu,2.0,2.0,0.0,0.0,2.0,0.0,208.0,2.0,0.0,114.5,0.0,0.0,0.0,0.0,0.0,0.0
76324,LDSMFG_176323,ACTION_FIELD,0.41,123888,90-180,Delhi,2.0,1.0,0.0,0.0,1.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76325,LDSMFG_176324,ACTION_DIGITAL,0.32,88401,60-90,UP,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76326,LDSMFG_176325,ACTION_HUMAN_CALL,0.33,432264,90-180,Tamil Nadu,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
76327,LDSMFG_176326,ACTION_FIELD,0.39,183650,60-90,Maharashtra,3.0,2.0,0.0,0.0,3.0,3.0,43.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
