lead_code,wa_msgs_sent,wa_msgs_read,wa_msgs_failed,wa_unique_responses,bot_calls,bot_answered,bot_avg_duration,human_calls,human_answered,human_avg_duration,field_visits,met_customer,door_locked,shifted,sms_sent,sms_failed
LDSMFG_190525,1.0,0.0,0.0,0.0,2.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190526,1.0,1.0,0.0,0.0,1.0,0.0,162.0,1.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190527,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190528,4.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190529,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190530,1.0,0.0,0.0,0.0,3.0,0.0,106.33333333333333,2.0,1.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190531,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190532,0.0,0.0,0.0,0.0,1.0,1.0,159.0,2.0,2.0,128.5,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190533,1.0,1.0,0.0,0.0,2.0,0.0,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190534,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190535,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190536,3.0,3.0,0.0,0.0,2.0,1.0,156.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190537,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190538,2.0,2.0,0.0,0.0,1.0,1.0,57.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190539,0.0,0.0,0.0,0.0,3.0,0.0,71.0,2.0,1.0,250.5,3.0,0.0,3.0,0.0,1.0,0.0
LDSMFG_190540,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190541,1.0,0.0,0.0,1.0,1.0,0.0,140.0,3.0,0.0,151.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190542,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190543,0.0,0.0,0.0,0.0,1.0,0.0,297.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190544,6.0,4.0,0.0,1.0,1.0,0.0,230.0,1.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190545,1.0,0.0,0.0,0.0,1.0,0.0,183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190546,2.0,2.0,0.0,0.0,2.0,2.0,100.5,1.0,1.0,64.0,2.0,1.0,0.0,1.0,0.0,0.0
LDSMFG_190547,6.0,4.0,0.0,0.0,1.0,0.0,176.0,2.0,0.0,207.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190548,1.0,1.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190549,0.0,0.0,0.0,0.0,2.0,1.0,147.5,1.0,0.0,29.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190550,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190551,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190552,5.0,2.0,0.0,0.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190553,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190554,7.0,5.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190555,5.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190557,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190558,1.0,1.0,0.0,0.0,1.0,0.0,217.0,2.0,1.0,56.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190559,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,131.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190560,2.0,2.0,0.0,0.0,1.0,0.0,84.0,2.0,2.0,149.0,2.0,1.0,1.0,0.0,0.0,0.0
LDSMFG_190561,5.0,1.0,0.0,0.0,2.0,0.0,110.0,1.0,0.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190562,4.0,2.0,1.0,1.0,1.0,0.0,91.0,2.0,0.0,153.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190563,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190564,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190565,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190566,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190567,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190568,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190569,1.0,1.0,0.0,0.0,1.0,0.0,262.0,3.0,0.0,84.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190570,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190571,0.0,0.0,0.0,0.0,1.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190572,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190573,1.0,0.0,0.0,1.0,1.0,0.0,290.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190574,5.0,1.0,0.0,0.0,1.0,0.0,267.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190575,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190576,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190577,2.0,1.0,1.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190578,2.0,1.0,1.0,1.0,1.0,0.0,225.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190579,2.0,1.0,0.0,0.0,1.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190580,2.0,2.0,0.0,0.0,2.0,1.0,158.5,2.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190581,4.0,3.0,0.0,0.0,2.0,1.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
LDSMFG_190582,3.0,1.0,0.0,0.0,1.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190583,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,213.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190584,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190585,2.0,1.0,0.0,0.0,2.0,0.0,216.5,1.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190586,3.0,1.0,0.0,0.0,1.0,0.0,62.0,1.0,0.0,126.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190587,3.0,2.0,1.0,1.0,1.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190588,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190589,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,2.0,1.0,0.0,1.0,0.0,0.0
LDSMFG_190590,0.0,0.0,0.0,0.0,1.0,0.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190591,6.0,3.0,1.0,0.0,3.0,2.0,205.0,2.0,0.0,173.5,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190592,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190593,2.0,2.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190594,1.0,0.0,0.0,0.0,1.0,0.0,40.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190595,4.0,3.0,1.0,1.0,2.0,1.0,190.0,2.0,0.0,166.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190596,1.0,1.0,0.0,0.0,2.0,1.0,287.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190597,3.0,2.0,0.0,0.0,1.0,1.0,45.0,1.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190598,3.0,2.0,0.0,0.0,2.0,1.0,146.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190599,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190600,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0
LDSMFG_190601,2.0,2.0,0.0,0.0,1.0,1.0,216.0,1.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190602,3.0,1.0,1.0,0.0,1.0,1.0,166.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190603,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,247.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190605,3.0,2.0,0.0,0.0,1.0,0.0,207.0,1.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190606,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190607,2.0,2.0,0.0,0.0,1.0,1.0,185.0,1.0,0.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,211.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190609,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190610,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,267.6666666666667,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190611,1.0,0.0,0.0,0.0,1.0,0.0,214.0,1.0,0.0,211.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190612,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190613,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190614,1.0,1.0,0.0,0.0,5.0,1.0,220.0,2.0,1.0,131.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190615,4.0,2.0,0.0,0.0,1.0,0.0,34.0,2.0,2.0,162.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190616,3.0,0.0,1.0,0.0,3.0,0.0,183.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190617,2.0,0.0,0.0,0.0,2.0,2.0,177.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190618,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190619,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190620,5.0,1.0,2.0,0.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190621,5.0,5.0,0.0,0.0,2.0,1.0,218.0,1.0,0.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190622,4.0,1.0,0.0,1.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190623,4.0,3.0,0.0,1.0,1.0,0.0,51.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190624,1.0,0.0,1.0,0.0,1.0,1.0,73.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0
LDSMFG_190625,0.0,0.0,0.0,0.0,1.0,1.0,24.0,1.0,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190626,4.0,2.0,0.0,0.0,1.0,0.0,16.0,3.0,1.0,178.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190627,7.0,3.0,1.0,0.0,2.0,0.0,174.5,2.0,0.0,105.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190628,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190629,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,219.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190630,1.0,1.0,0.0,0.0,1.0,1.0,61.0,1.0,1.0,133.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190631,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190633,2.0,1.0,0.0,0.0,1.0,0.0,164.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190634,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190635,1.0,0.0,0.0,0.0,1.0,0.0,41.0,2.0,1.0,103.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190636,3.0,2.0,0.0,0.0,1.0,1.0,186.0,1.0,0.0,77.0,2.0,0.0,2.0,0.0,0.0,0.0
LDSMFG_190637,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190638,1.0,0.0,0.0,0.0,4.0,1.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190639,0.0,0.0,0.0,0.0,1.0,1.0,59.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190640,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190641,3.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190642,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0
LDSMFG_190643,2.0,0.0,1.0,1.0,1.0,1.0,96.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190644,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190645,1.0,1.0,0.0,0.0,1.0,1.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190646,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,136.0,2.0,1.0,0.0,1.0,0.0,0.0
LDSMFG_190647,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190648,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,182.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190649,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190650,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,109.0,0.0,0.0,0.0,0.0,1.0,0.0
LDSMFG_190651,3.0,1.0,0.0,1.0,1.0,0.0,82.0,2.0,1.0,187.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190652,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,113.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190653,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,198.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190654,7.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190655,1.0,1.0,0.0,1.0,3.0,1.0,105.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190656,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,158.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190657,6.0,3.0,2.0,1.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190658,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190659,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190660,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190661,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190662,2.0,0.0,0.0,0.0,1.0,0.0,80.0,1.0,0.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190663,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,267.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190664,1.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,0.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190665,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190667,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,156.0,2.0,0.0,1.0,1.0,0.0,0.0
LDSMFG_190668,2.0,0.0,0.0,0.0,1.0,0.0,43.0,2.0,2.0,199.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190669,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190670,2.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,1.0,70.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190671,5.0,1.0,1.0,1.0,2.0,2.0,135.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190672,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190673,5.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,131.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190674,3.0,3.0,0.0,0.0,2.0,0.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190675,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190676,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190677,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190678,3.0,2.0,1.0,0.0,1.0,0.0,76.0,1.0,0.0,159.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190679,0.0,0.0,0.0,0.0,1.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190680,1.0,1.0,0.0,0.0,2.0,0.0,174.5,1.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190681,5.0,4.0,0.0,0.0,1.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190682,3.0,1.0,1.0,0.0,1.0,0.0,150.0,1.0,1.0,197.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190683,5.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,212.0,2.0,1.0,1.0,0.0,0.0,0.0
LDSMFG_190684,3.0,1.0,0.0,0.0,2.0,1.0,128.5,1.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190685,0.0,0.0,0.0,0.0,2.0,1.0,169.0,2.0,1.0,122.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190687,2.0,1.0,0.0,0.0,1.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190688,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190689,7.0,4.0,0.0,0.0,2.0,0.0,65.5,1.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190690,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,117.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190691,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190692,1.0,1.0,0.0,0.0,1.0,0.0,244.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
LDSMFG_190693,5.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,39.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190694,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190695,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190696,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
LDSMFG_190697,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190698,4.0,3.0,1.0,0.0,3.0,1.0,132.66666666666666,3.0,1.0,78.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190699,3.0,0.0,0.0,0.0,2.0,0.0,255.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190700,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190701,1.0,0.0,1.0,0.0,1.0,0.0,6.0,1.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190702,1.0,0.0,0.0,0.0,1.0,1.0,177.0,2.0,1.0,160.5,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190703,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190705,3.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,123.0,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190706,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,195.5,1.0,0.0,0.0,1.0,0.0,0.0
LDSMFG_190707,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190708,3.0,2.0,0.0,0.0,1.0,0.0,250.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190709,4.0,2.0,0.0,0.0,4.0,2.0,221.75,1.0,0.0,35.0,1.0,1.0,0.0,0.0,0.0,0.0
LDSMFG_190710,3.0,0.0,0.0,0.0,1.0,0.0,119.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
LDSMFG_190711,5.0,4.0,0.0,0.0,3.0,2.0,118.66666666666667,1.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0
LDSMFG_190713,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,1.0,0.0,1.0,0.0,0.0,0.0
